,date,city,musical,cast,theatre
27,2024-02-17 14:00:00,西安,丝路之声,梁广 田恬 周熙智 孙晶俐 谭建业 尉梦飞 孙紫薇 韩烨 林梦圆 张潇寒,丝路欢乐世界·琴音剧场
28,2024-02-17 16:30:00,西安,丝路之声,梁广 田恬 周熙智 孙晶俐 谭建业 尉梦飞 孙紫薇 王笑语 林梦圆 张潇寒,丝路欢乐世界·琴音剧场
0,2024-02-18 14:30:00,上海,嗜血博士,白一博 田野 洪果,星空间1023号·涵金小剧场
1,2024-02-18 19:30:00,上海,嫌疑人X的献身,冒海飞 王培杰 徐丽东 桑可舟 陈恬 钱蒙楠 陈旭,人民大舞台
2,2024-02-18 19:30:00,上海,嗜血博士,毛二 徐佳文 钱安琪,星空间1023号·涵金小剧场
3,2024-02-18 19:30:00,上海,翻国王棋,顾易 李秋盟 李佳音 薛尚文 周波 张烜尔,星空间77号·鲸剧场
4,2024-02-18 19:30:00,上海,I LOVE YOU…,王天择 毛珏懿 张玮伦 张钟仪,上海话剧艺术中心戏剧沙龙
5,2024-02-18 19:30:00,上海,致爱,王洁璐 白倬铭,亚洲大厦·星空间黑匣子
6,2024-02-18 19:30:00,上海,疯子与赞美诗,傅祥安 钟子崴,星空间111号·墨剧场
7,2024-02-18 19:30:00,上海,对位法,邵斌 陈书羽 薛家凡 亓振源,星空间138号小宇宙剧场
8,2024-02-18 11:00:00,成都,熊猫,,熊猫剧院
9,2024-02-18 14:00:00,成都,熊猫,,熊猫剧院
10,2024-02-18 14:00:00,西安,丝路之声,梁广 田恬 刘靖 孙晶俐 谭建业 张书豪 杨雨婷 王笑语 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
0,2024-02-19 19:30:00,上海,梦微之,沈育奇 叶宇锋,星空间33号 鲸·剧场
0,2024-02-20 19:30:00,上海,嗜血博士,顾易 徐佳文 蔡馨怡,星空间1023号·涵金小剧场
1,2024-02-20 19:30:00,上海,I LOVE YOU…,高雨晨 钱安琪 张玮伦 韩霜,上海话剧艺术中心戏剧沙龙
2,2024-02-20 19:30:00,上海,梦微之,沈育奇 卢翰林,星空间33号 鲸·剧场
3,2024-02-20 19:30:00,上海,时光代理人,白倬铭 王敏辉 吴杭律 郭珍艳 周波,时光剧场
4,2024-02-20 19:30:00,上海,对位法,邵斌 陈书羽 薛家凡 亓振源,星空间138号小宇宙剧场
5,2024-02-20 14:00:00,成都,熊猫,,熊猫剧院
6,2024-02-20 19:30:00,广州,阿波罗尼亚,杨宇威 李政绪 李坤嘉,阿波罗尼亚·广州馆
7,2024-02-20 14:00:00,西安,丝路之声,谭建业 田恬 刘靖 孙晶俐 张书豪 尉梦飞 孙紫薇 韩烨 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
0,2024-02-21 19:30:00,上海,辛吉路的画材店,曹屿辰 董豫辰 顾易,星空间2号·好好有戏剧场
1,2024-02-21 19:30:00,上海,翻国王棋,邵玎 李秋盟 郭亢 车鸣笛 周一男 杜钇樵,星空间77号·鲸剧场
2,2024-02-21 19:30:00,上海,I LOVE YOU…,白倬铭 钱安琪 钱海睿 陈姝月,上海话剧艺术中心戏剧沙龙
3,2024-02-21 19:30:00,上海,时光代理人,蔡淇 王敏辉 邓贤凌 朱佳艳 李泽熙,时光剧场
4,2024-02-21 19:30:00,上海,致爱,严小北 吴以瀚,亚洲大厦·星空间黑匣子
5,2024-02-21 19:30:00,上海,彗星来电,丁辰西 钟嘉诚 夏阳,星空间3号·MOriginal Box
6,2024-02-21 19:30:00,上海,疯子与赞美诗,张铎 张琛,星空间111号·墨剧场
7,2024-02-21 19:30:00,上海,对位法,罗唯豪 胡星瑞 廖楷芸 张鑫,星空间138号小宇宙剧场
8,2024-02-21 14:00:00,成都,熊猫,,熊猫剧院
9,2024-02-21 19:30:00,广州,阿波罗尼亚,杨宇威 李政绪 李坤嘉,阿波罗尼亚·广州馆
10,2024-02-21 14:00:00,西安,丝路之声,梁广 刘玥岑 刘靖 孙晶俐 谭建业 张书豪 杨雨婷 王笑语 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
0,2024-02-22 19:30:00,上海,嗜血博士,马灵奇 徐佳文 蔡馨怡,星空间1023号·涵金小剧场
1,2024-02-22 19:30:00,上海,翻国王棋,郭虹旭 李秋盟 宁梦恬 车鸣笛 周波 李佳音,星空间77号·鲸剧场
2,2024-02-22 19:30:00,上海,I LOVE YOU…,白倬铭 毛珏懿 徐奕然 张钟仪,上海话剧艺术中心戏剧沙龙
3,2024-02-22 19:30:00,上海,时光代理人,王逸飞 杜光祎 钱安琪 郭珍艳 智博闻,时光剧场
4,2024-02-22 19:30:00,上海,AI,翟松 卓群,长宁来福士The Bell 钟楼演艺新空间
5,2024-02-22 19:30:00,上海,彗星来电,丁辰西 王浩楠 曹屿辰,星空间3号·MOriginal Box
6,2024-02-22 19:30:00,上海,疯子与赞美诗,张铎 张琛,星空间111号·墨剧场
7,2024-02-22 19:30:00,上海,对位法,罗唯豪 胡星瑞 廖楷芸 张鑫,星空间138号小宇宙剧场
8,2024-02-22 14:00:00,成都,熊猫,,熊猫剧院
9,2024-02-22 19:30:00,广州,阿波罗尼亚,李苏霖 李政绪 李坤嘉,阿波罗尼亚·广州馆
10,2024-02-22 19:30:00,太原,火花,,太原青年宫演艺中心
0,2024-02-23 19:30:00,上海,猎罪图鉴,高杨 施哲明 徐瑶 覃子瑄 蒋倩如 刘乙萱 孙豆尔 刘钊 张艺 毛寅东 饶恒宇 潘珏辰 毛珏懿,人民大舞台
1,2024-02-23 19:30:00,上海,嗜血博士,王芯芯 蒋芸 刘晓,星空间1023号·涵金小剧场
2,2024-02-23 19:30:00,上海,桑塔露琪亚,牛博为 王天择 吴以瀚,星空间6号·一台好戏小剧场
3,2024-02-23 19:30:00,上海,阿波罗尼亚,徐佳文 宋周鑫 袁泽智,星空间1号·一台好戏小剧场
4,2024-02-23 19:30:00,上海,月亮与六便士,吴俊鹏 欧阳乔子 陈旭茂 黄可,星空间815号·缪时客小剧场
5,2024-02-23 19:30:00,上海,小说,许昌泰 万钰彬 汤邵文,星空间115号·缪时客小剧场
6,2024-02-23 19:30:00,上海,FLAMES火焰,卓群 钱蒙楠 施博威,星空间4号·缪时客小剧场
7,2024-02-23 19:30:00,上海,辛吉路的画材店,李珏 姜义哲 林大钦,星空间2号·好好有戏剧场
8,2024-02-23 19:30:00,上海,灯塔,郭洧江 王逸飞 脱骁尧,星空间9号·鲸剧场
9,2024-02-23 19:30:00,上海,翻国王棋,顾易 刘阳 刘官卫 于滨嘉 刘明明 杨琳,星空间77号·鲸剧场
10,2024-02-23 19:30:00,上海,嘿！亚利桑那,马小乔 刘瀚聪 张艺 王玙璠 连江维 孙金瀚 智博闻,嘿！亚利桑那
11,2024-02-23 19:30:00,上海,杨戬,叶麒圣 余思冉 蔡淇 朱芾 李磊 胡芳洲 姜均 申帅 徐杭,YOUNG剧场主剧场
12,2024-02-23 19:30:00,上海,I LOVE YOU…,高雨晨 钱安琪 徐奕然 韩霜,上海话剧艺术中心戏剧沙龙
13,2024-02-23 19:30:00,上海,少年歌行·梵音谣,王桓 张力升 沈育奇 王天乐,星空间81号·白剧场
14,2024-02-23 19:30:00,上海,时光代理人,滕春鹏 杜光祎 吴杭律 于梦滢 周波,时光剧场
15,2024-02-23 19:30:00,上海,AI,张铎 覃一凡,长宁来福士The Bell 钟楼演艺新空间
16,2024-02-23 19:30:00,上海,疯子与赞美诗,傅祥安 朱家鹏,星空间111号·墨剧场
17,2024-02-23 19:30:00,上海,对位法,尤宣程 卜然 殷雨晴 叶宇锋,星空间138号小宇宙剧场
18,2024-02-23 20:00:00,上海,LIZZIE丽兹,丁辰西 张沁丹 冯远 宁梦恬,星空间11号·MOriginal Box
19,2024-02-23 20:00:00,上海,彗星来电,周文嘉 王浩楠 曹屿辰,星空间3号·MOriginal Box
20,2024-02-23 19:30:00,北京,致命旋律,丁宇佳 武阳坤 陆艺火 王款儿,开心麻花磁剧场
21,2024-02-23 14:00:00,成都,熊猫,,熊猫剧院
22,2024-02-23 19:30:00,成都,阿波罗尼亚,王博睿 周靖杰 邓欣锐,西部文化产业中心·一台好戏小剧场
23,2024-02-23 19:30:00,成都,灯塔,杨博皓 王世鑫 范杰,西部文化产业中心·鲸剧场
24,2024-02-23 19:30:00,广州,阿波罗尼亚,杨宇威 张毅凯 段霁洛,阿波罗尼亚·广州馆
25,2024-02-23 19:30:00,武汉,灯塔,文振宇 张鑫澳 王皓,武汉剧院小剧场
26,2024-02-23 19:30:00,武汉,小说,韩佳旭 刘子赫 罗明晖,武演新空间（梦时代馆）
27,2024-02-23 19:30:00,南京,火蔷薇,,花乐逗新街口店9馆
28,2024-02-23 19:30:00,南京,狄俄尼索斯,陈茜雅 姜呈洋 薛钦元 褚威,布洛幕小剧场
29,2024-02-23 19:30:00,太原,火花,,太原青年宫演艺中心
0,2024-02-24 14:00:00,上海,猎罪图鉴,张泽 施哲明 徐瑶 覃子瑄 蒋倩如 刘乙萱 倪晔 徐奕然 张艺 毛寅东 饶恒宇 潘珏辰 毛珏懿,人民大舞台
1,2024-02-24 14:00:00,上海,翻国王棋,顾易 王逸飞 李佳音 车鸣笛 周一男 马小乔,星空间77号·鲸剧场
2,2024-02-24 14:00:00,上海,杨戬,叶麒圣 王梓庭 周默涵 朱芾 赵钱龙 吴志军 姜均 申帅 徐杭,YOUNG剧场主剧场
3,2024-02-24 14:00:00,上海,疯子与赞美诗,许放星 刘朱烨,星空间111号·墨剧场
4,2024-02-24 14:30:00,上海,嗜血博士,相征 管重昊 贾景伊,星空间1023号·涵金小剧场
5,2024-02-24 14:30:00,上海,月亮与六便士,孙豆尔 沈恬 薛尚文 卓群,星空间815号·缪时客小剧场
6,2024-02-24 14:30:00,上海,小说,陈楷 吴俊鹏 徐步超,星空间115号·缪时客小剧场
7,2024-02-24 14:30:00,上海,辛吉路的画材店,曹屿辰 于滨嘉 刘瀚聪,星空间2号·好好有戏剧场
8,2024-02-24 14:30:00,上海,灯塔,元佳辰 尹智博 孙欣业,星空间9号·鲸剧场
9,2024-02-24 14:30:00,上海,嘿！亚利桑那,吴杭律 王桓 胡迪 王玙璠 郭俊宇 高瑞杰 智博闻,嘿！亚利桑那
10,2024-02-24 14:30:00,上海,梦微之,许昌泰 卢翰林,星空间33号 鲸·剧场
11,2024-02-24 14:30:00,上海,时光代理人,纪晓坤 郭虹旭 蔡璐 邹子月 宋元明,时光剧场
12,2024-02-24 14:30:00,上海,AI,汤邵文 黄可,长宁来福士The Bell 钟楼演艺新空间
13,2024-02-24 17:00:00,上海,疯子与赞美诗,张铎 朱家鹏,星空间111号·墨剧场
14,2024-02-24 19:30:00,上海,猎罪图鉴,高杨 胡迪 丁臻滢 于佳鑫 王芯芯 湛嘉丽 倪晔 徐奕然 张雅琪 毛寅东 饶恒宇 徐茜 陈佳佳,人民大舞台
15,2024-02-24 19:30:00,上海,嗜血博士,白一博 徐步超 葛洧吟,星空间1023号·涵金小剧场
16,2024-02-24 19:30:00,上海,阿波罗尼亚,徐佳文 李政绪 袁泽智,星空间1号·一台好戏小剧场
17,2024-02-24 19:30:00,上海,小说,许昌泰 万钰彬 纪晓坤,星空间115号·缪时客小剧场
18,2024-02-24 19:30:00,上海,FLAMES火焰,钱安琪 钱蒙楠 夏阳,星空间4号·缪时客小剧场
19,2024-02-24 19:30:00,上海,辛吉路的画材店,李珏 左溢 王颢珏,星空间2号·好好有戏剧场
20,2024-02-24 19:30:00,上海,灯塔,郭洧江 蔡淇 翟松,星空间9号·鲸剧场
21,2024-02-24 19:30:00,上海,翻国王棋,郭虹旭 遇泓羊 郭亢 于滨嘉 宋元明 李佳音,星空间77号·鲸剧场
22,2024-02-24 19:30:00,上海,阿尔托，梵高,朱微之 曹珺 智博闻,星空间17号·NFP小剧场
23,2024-02-24 19:30:00,上海,嘿！亚利桑那,吴杭律 滕春鹏 张艺 周文嘉 郭俊宇 高瑞杰 陈旭茂,嘿！亚利桑那
24,2024-02-24 19:30:00,上海,杨戬,张智涵 王梓庭 邵玎 朱芾 李磊 吴志军 姜均 申帅 徐杭,YOUNG剧场主剧场
25,2024-02-24 19:30:00,上海,I LOVE YOU…,王天择 毛珏懿 钱海睿 张钟仪,上海话剧艺术中心戏剧沙龙
